f_Hz,matlab_mag_dBohm,spice_mag_dBohm,mag_error_dB,matlab_phase_deg,spice_phase_deg,phase_error_deg
43.1519076827769,79.999913129278,79.9999962658902,8.31366122469035e-05,-0.00495931187604832,-0.0037182635180147,0.00124104835803363
43.651583224017,79.9999131289924,79.9999962655893,8.31365969276021e-05,-0.00501673800105809,-0.00376131898001025,0.00125541902104783
44.1570447353316,79.9999131287002,79.9999962652815,8.31365813382945e-05,-0.00507482908926009,-0.00380487300100024,0.00126995608825985
44.6683592150967,79.9999131284011,79.9999962649665,8.31365653795046e-05,-0.00513359284055065,-0.00384893135402218,0.00128466148652847
45.1855944374926,79.9999131280951,79.9999962646441,8.31365489659674e-05,-0.00519303704401256,-0.00389349987798924,0.00129953716602332
45.7088189614879,79.999913127782,79.9999962643142,8.31365321971589e-05,-0.00525316957891048,-0.00393858448199037,0.00131458509692012
46.2381021399264,79.9999131274616,79.9999962639767,8.31365151015007e-05,-0.00531399841575865,-0.00398419114101557,0.00132980727474308
46.7735141287202,79.9999131271337,79.9999962636312,8.31364974942517e-05,-0.00537553161732338,-0.00403032590002709,0.00134520571729629
47.3151258961485,79.9999131267982,79.9999962632778,8.31364796027856e-05,-0.00543777733978154,-0.00407699487401023,0.00136078246577131
47.8630092322643,79.9999131264549,79.9999962629161,8.31364612423613e-05,-0.00550074383373604,-0.00412420424998353,0.00137653958375251
48.4172367584104,79.9999131261035,79.999996262546,8.31364424698222e-05,-0.00556443944533039,-0.00417196028399626,0.00139247916133413
48.9778819368451,79.999913125744,79.9999962621672,8.31364231714815e-05,-0.00562887261734246,-0.00422026930703157,0.00140860331031089
49.5450190804795,79.9999131253761,79.9999962617797,8.3136403560502e-05,-0.00569405189032552,-0.00426913772304726,0.00142491416727826
50.1187233627277,79.9999131249997,79.9999962613831,8.31363834237209e-05,-0.00575998590370844,-0.00431857200701654,0.0014414138966919
50.6990708274709,79.9999131246145,79.9999962609772,8.31363627469273e-05,-0.00582668339699246,-0.00436857871401173,0.00145810468298073
51.286138399137,79.9999131242203,79.999996260562,8.3136341743284e-05,-0.00589415321084148,-0.00441916447200345,0.00147498873883803
51.8800038928966,79.9999131238169,79.999996260137,8.31363201143631e-05,-0.00596240428831583,-0.00447033598399797,0.00149206830431786
