frequency_Hz,clean_mag_dB,noisy_mag_dB,clean_phase_deg,noisy_phase_deg,actual_mag_noise_dB,actual_phase_noise_deg
11.5350816653217,19.9990382875467,20.0109132650614,-0.0693887017016065,0.186788491058824,0.0118749775147009,0.25617719276043
11.5883429778148,19.9990382290754,19.9720283197461,-0.069709092127819,0.274752158157607,-0.0270099093292977,0.344461250285426
11.6418502155202,19.9990381700629,20.0048591256543,-0.0700309618989633,-0.537360554752452,0.0058209555914388,-0.467329592853489
11.6956045139566,19.9990381105041,19.9441061992622,-0.0703543178456072,-0.726307778429337,-0.0549319112419653,-0.65595346058373
11.7496070138857,19.9990380503941,20.037531974126,-0.0706791668298568,0.257349438576529,0.0384939237319166,0.328028605406386
11.8038588613363,19.9990379897277,19.9589548511306,-0.0710055157455015,-0.525964987348669,-0.0400831385971259,-0.454959471603168
11.8583612076289,19.9990379284998,19.9828977557408,-0.0713333715181613,1.07512288276418,-0.0161401727590196,1.14645625428235
11.9131152094002,19.9990378667052,20.0848501383874,-0.0716627411054328,-0.843629985421285,0.0858122716821583,-0.771967244315852
11.9681220286273,19.9990378043386,20.0358662406196,-0.0719936314970375,0.753148940593606,0.0368284362809703,0.825142572090644
12.0233828326524,19.9990377413947,19.9356179498536,-0.0723260497149698,-0.34838647295285,-0.0634197915411185,-0.27606042323788
12.0788987942081,19.9990376778683,20.0941335586619,-0.072660002813646,0.314859804788833,0.0950958807936289,0.387519807602479
12.1346710914415,19.9990376137538,20.0083450282023,-0.0729954978800541,0.844585840486481,0.00930741444847172,0.917581338366535
12.1907009079399,19.9990375490459,20.0482047386999,-0.0733325420339043,-0.035197387463104,0.0491671896540318,0.0381351545708003
12.2469894327554,19.999037483739,20.0072152697813,-0.0736711424277796,0.527970592686599,0.00817778604226405,0.601641735114379
12.3035378604304,19.9990374178277,20.0388649969765,-0.0740113062472883,0.0078462201934936,0.0398275791487634,0.0818575264407819
12.360347391023,19.9990373513063,19.9641303220798,-0.0743530407112157,0.336677758168634,-0.034907029226563,0.41103079887985
12.4174192301323,19.9990372841692,20.071967914807,-0.0746963530716779,-0.10629256803606,0.0729306306377815,-0.0315962149643822
12.4747545889241,19.9990372164107,20.0771432766542,-0.0750412506142753,0.347080452604275,0.0781060602435701,0.422121703218551
12.5323546841564,19.999037148025,20.0341393461505,-0.0753877406582473,0.104705738572267,0.035102198125589,0.180093479230514
12.5902207382055,19.9990370790063,19.8932209978367,-0.0757358305566278,-0.458458632468831,-0.10581608116961,-0.382722801912203
12.6483539790919,19.9990370093488,19.9862231043782,-0.0760855276964007,0.685894504066813,-0.0128139049705069,0.761980031763214
12.7067556405061,19.9990369390465,19.9813239441537,-0.0764368394986576,0.0377628213443995,-0.0177129948928112,0.114199660843057
12.765426961835,19.9990368680935,20.0016500069545,-0.0767897734187541,0.47622968675321,0.00261313886103665,0.553019460171964
12.8243691881883,19.9990367964838,19.997913359211,-0.0771443369464687,-0.539520704577192,-0.0011234372727742,-0.462376367630723
12.8835835704247,19.9990367242112,19.9017244514343,-0.0775005376061619,-0.694895005290405,-0.0973122727769606,-0.617394467684243
12.9430713651785,19.9990366512698,20.0152992240053,-0.0778583829569351,0.0256573639303838,0.0162625727355312,0.103515746887319
13.0028338348863,19.9990365776531,20.015794750468,-0.078217880592792,-0.347829944131294,0.0167581728148853,-0.269612063538502
13.0628722478138,19.9990365033551,20.0114930170244,-0.0785790381427986,-0.34414011071742,0.012456513669278,-0.265561072574621
13.1231878780827,19.9990364283694,20.027753863442,-0.0789418632712461,-1.16361997207575,0.0287174350726538,-1.08467810880451
13.1837820056979,19.9990363526896,19.9672499270977,-0.0793063636778128,-0.27944663278109,-0.0317864255918998,-0.200140269103277
13.2446559165742,19.9990362763093,19.8784456017675,-0.079672547097728,1.02510847244257,-0.12059067454183,1.1047810195403
13.3058109025641,19.999036199222,20.0346476872986,-0.0800404213019359,-0.359664934685824,0.0356114880766114,-0.279624513383888
13.3672482614851,19.9990361214213,19.936387225307,-0.0804099940972603,0.556875222465316,-0.0626488961142684,0.637285216562576
13.4289692971469,19.9990360429004,20.0920859636685,-0.0807812733265706,0.298377648595186,0.0930499207681414,0.379158921921756
13.4909753193795,19.9990359636527,20.0380464646286,-0.0811542668689481,0.29366098690069,0.039010500975877,0.374815253769638
13.5532676440608,19.9990358836715,20.0677173192283,-0.0815289826398531,-0.718607872646969,0.0686814355568472,-0.637078890007116
